"k" "Time" "Sk"
86 7.85964912280702 0.806578947368421
87 7.87719298245614 0.805263157894737
88 9 0.805263157894737
89 9.01754385964912 0.760526315789474
90 9.01754385964912 0.760526315789474
91 9.03508771929824 0.757894736842105
92 9.03508771929824 0.757894736842105
93 9.05263157894737 0.756578947368421
94 9.05263157894737 0.756578947368421
95 9.07017543859649 0.753947368421053
96 9.07017543859649 0.753947368421053
97 9.08771929824561 0.752631578947368
98 9.10526315789474 0.752631578947368
99 9.12280701754386 0.75
100 9.12280701754386 0.75
101 9.14035087719298 0.748684210526316
102 9.14035087719298 0.748684210526316
103 9.1578947368421 0.746052631578947
104 9.19298245614035 0.746052631578947
105 9.21052631578947 0.743421052631579
106 9.2280701754386 0.743421052631579
107 9.24561403508772 0.735526315789474
108 10.859649122807 0.735526315789474
109 10.8771929824561 0.73421052631579
110 10.8771929824561 0.73421052631579
111 10.8947368421053 0.731578947368421
112 10.8947368421053 0.731578947368421
113 10.9122807017544 0.730263157894737
114 10.9122807017544 0.730263157894737
115 10.9298245614035 0.727631578947368
116 10.9298245614035 0.727631578947368
117 10.9473684210526 0.725
118 10.9473684210526 0.725
119 10.9649122807018 0.723684210526316
120 10.9824561403509 0.723684210526316
121 11 0.717105263157895
122 11 0.717105263157895
123 11.0175438596491 0.714473684210526
124 11.0175438596491 0.714473684210526
125 11.0350877192982 0.698684210526316
126 11.0350877192982 0.698684210526316
127 11.0526315789474 0.697368421052632
128 11.0526315789474 0.697368421052632
129 11.0701754385965 0.696052631578947
130 11.0877192982456 0.696052631578947
131 11.1052631578947 0.682894736842105
132 11.1052631578947 0.682894736842105
133 11.1228070175439 0.680263157894737
134 11.1228070175439 0.680263157894737
135 11.140350877193 0.677631578947368
136 11.140350877193 0.677631578947368
137 11.1578947368421 0.675
138 11.1754385964912 0.675
139 11.1929824561404 0.672368421052632
140 11.2280701754386 0.672368421052632
141 11.2456140350877 0.656578947368421
142 11.859649122807 0.656578947368421
143 11.8771929824561 0.655263157894737
144 11.8947368421053 0.655263157894737
145 11.9122807017544 0.631578947368421
146 12.8421052631579 0.631578947368421
147 12.859649122807 0.618421052631579
148 12.859649122807 0.618421052631579
149 12.8771929824561 0.617105263157895
150 12.9122807017544 0.617105263157895
151 12.9298245614035 0.596052631578947
152 12.9298245614035 0.596052631578947
153 12.9473684210526 0.594736842105263
154 12.9649122807018 0.594736842105263
155 12.9824561403509 0.577631578947368
156 12.9824561403509 0.577631578947368
157 13 0.575
158 13 0.575
159 13.0175438596491 0.573684210526316
160 13.0175438596491 0.573684210526316
161 13.0350877192982 0.572368421052632
162 13.0350877192982 0.572368421052632
163 13.0526315789474 0.571052631578947
164 15.5614035087719 0.571052631578947
165 15.578947368421 0.55
166 15.578947368421 0.55
167 15.5964912280702 0.548684210526316
168 16.280701754386 0.548684210526316
169 16.2982456140351 0.538157894736842
170 16.2982456140351 0.538157894736842
171 16.3157894736842 0.53421052631579
172 16.3157894736842 0.53421052631579
173 16.3333333333333 0.532894736842105
174 16.4035087719298 0.532894736842105
175 16.4210526315789 0.531578947368421
176 16.4210526315789 0.531578947368421
177 16.4385964912281 0.528947368421053
178 16.4385964912281 0.528947368421053
179 16.4561403508772 0.527631578947368
180 16.4736842105263 0.527631578947368
181 16.4912280701754 0.526315789473684
182 16.4912280701754 0.526315789473684
183 16.5087719298246 0.525
184 16.5087719298246 0.525
185 16.5263157894737 0.523684210526316
186 16.7719298245614 0.523684210526316
187 16.7894736842105 0.497368421052632
188 16.7894736842105 0.497368421052632
189 16.8070175438596 0.494736842105263
190 16.8070175438596 0.494736842105263
191 16.8245614035088 0.493421052631579
192 16.8245614035088 0.493421052631579
193 16.8421052631579 0.492105263157895
194 20.1052631578947 0.492105263157895
195 20.1228070175439 0.456578947368421
196 20.1228070175439 0.456578947368421
197 20.140350877193 0.455263157894737
198 20.140350877193 0.455263157894737
199 20.1578947368421 0.453947368421053
200 20.1578947368421 0.453947368421053
201 20.1754385964912 0.451315789473684
202 20.1754385964912 0.451315789473684
203 20.1929824561403 0.447368421052632
204 20.2105263157895 0.447368421052632
205 20.2280701754386 0.443421052631579
206 23.8070175438596 0.443421052631579
207 23.8245614035088 0.442105263157895
208 23.8245614035088 0.442105263157895
209 23.8421052631579 0.439473684210526
210 23.8421052631579 0.439473684210526
211 23.859649122807 0.369736842105263
212 23.8947368421053 0.369736842105263
213 23.9122807017544 0.367105263157895
214 31.4736842105263 0.367105263157895
215 31.4912280701754 0.364473684210526
216 31.6140350877193 0.364473684210526
217 31.6315789473684 0.361842105263158
218 31.6666666666667 0.361842105263158
